location,count,xLocation,yLocation,norm_count
POINT (-2003.493736172495 5827.4979723630695),852,-2003.493736172495,5827.4979723630695,0.45605573419078244
POINT (-2422.1170133244377 5851.209747752188),845,-2422.1170133244377,5851.209747752188,0.45230439442658094
POINT (-2841.796171433214 5863.950167970535),844,-2841.796171433214,5863.950167970535,0.4517684887459807
POINT (-1288.973858577208 3711.692127221675),824,-1288.973858577208,3711.692127221675,0.44105037513397644
POINT (-1825.0259033780803 5822.75013071491),788,-1825.0259033780803,5822.75013071491,0.4217577706323687
POINT (-2244.8206277789714 5829.658485878773),782,-2244.8206277789714,5829.658485878773,0.41854233654876744
POINT (-2663.17882970922 5861.574711924999),782,-2663.17882970922,5861.574711924999,0.41854233654876744
POINT (1670.3113113783324 4060.9271766049796),772,1670.3113113783324,4060.9271766049796,0.41318327974276525
POINT (580.3965404548777 4280.8677768141115),758,580.3965404548777,4280.8677768141115,0.40568060021436225
POINT (-3761.2580878246877 6340.380830873932),737,-3761.2580878246877,6340.380830873932,0.39442658092175775
POINT (401.00364888735993 4632.191656083583),733,401.00364888735993,4632.191656083583,0.39228295819935693
POINT (620.3108823479811 4079.478052167119),720,620.3108823479811,4079.478052167119,0.3853161843515541
POINT (-3494.9691199786844 6593.7502613957295),693,-3494.9691199786844,6593.7502613957295,0.3708467309753483
POINT (-748.3500620756813 3878.175006672024),679,-748.3500620756813,3878.175006672024,0.3633440514469453
POINT (-981.8489177720494 3675.0295325990232),676,-981.8489177720494,3675.0295325990232,0.3617363344051447
POINT (-1932.9290522785125 3750.616604776836),670,-1932.9290522785125,3750.616604776836,0.35852090032154343
POINT (-3993.4642271606363 6595.690478769158),658,-3993.4642271606363,6595.690478769158,0.3520900321543408
POINT (-485.3628417410773 4408.495089625616),648,-485.3628417410773,4408.495089625616,0.3467309753483387
POINT (-1618.3796090505787 3842.5773866408404),648,-1618.3796090505787,3842.5773866408404,0.3467309753483387
POINT (53.71315310962717 4727.81027677455),646,53.71315310962717,4727.81027677455,0.34565916398713825
POINT (-1903.4033494935613 3804.2957256484056),646,-1903.4033494935613,3804.2957256484056,0.34565916398713825
POINT (-1935.3150909165438 3673.049436437234),634,-1935.3150909165438,3673.049436437234,0.3392282958199357
POINT (21.75570206567331 1659.4249457825504),632,21.75570206567331,1659.4249457825504,0.33815648445873525
POINT (-876.8792504162421 3764.4535842123837),620,-876.8792504162421,3764.4535842123837,0.3317256162915327
POINT (-882.5390248807071 4182.758386764306),618,-882.5390248807071,4182.758386764306,0.33065380493033225
POINT (-452.16093775275687 3989.9925773844875),602,-452.16093775275687,3989.9925773844875,0.3220793140407288
POINT (-1965.3045643568523 3332.2915840158835),601,-1965.3045643568523,3332.2915840158835,0.3215434083601286
POINT (-445.58215795302203 3943.0740617322763),587,-445.58215795302203,3943.0740617322763,0.3140407288317256
POINT (-1934.2636089216926 3697.0051393924923),586,-1934.2636089216926,3697.0051393924923,0.3135048231511254
POINT (-381.97758001224605 4192.367000423337),574,-381.97758001224605,4192.367000423337,0.3070739549839228
POINT (-3754.619680138808 5982.480376595213),571,-3754.619680138808,5982.480376595213,0.3054662379421222
POINT (-230.4186780140786 4884.415495659691),568,-230.4186780140786,4884.415495659691,0.30385852090032156
POINT (-1969.2007859372088 3254.780799960871),556,-1969.2007859372088,3254.780799960871,0.297427652733119
POINT (-1955.4103280562817 3409.854168154911),552,-1955.4103280562817,3409.854168154911,0.2952840300107181
POINT (533.243532438734 1067.052320700562),543,533.243532438734,1067.052320700562,0.2904608788853162
POINT (-3797.2552354396075 5739.418082857449),542,-3797.2552354396075,5739.418082857449,0.289924973204716
POINT (827.6022596364746 3665.0492940803483),539,827.6022596364746,3665.0492940803483,0.2883172561629153
POINT (1250.9156730394975 4062.330557102797),532,1250.9156730394975,4062.330557102797,0.2845659163987138
POINT (831.061879867088 4056.187961737148),531,831.061879867088,4056.187961737148,0.2840300107181136
POINT (623.5416797108849 3842.6990447571247),531,623.5416797108849,3842.6990447571247,0.2840300107181136
POINT (-1292.791831074787 3789.294690319397),529,-1292.791831074787,3789.294690319397,0.2829581993569132
POINT (-3031.131731994512 6121.781528191876),527,-3031.131731994512,6121.781528191876,0.28188638799571275
POINT (-3338.243918773334 6223.175158466308),523,-3338.243918773334,6223.175158466308,0.2797427652733119
POINT (-3427.5190744408674 5862.124763739154),520,-3427.5190744408674,5862.124763739154,0.27813504823151125
POINT (624.7941609893063 3865.653540506299),516,624.7941609893063,3865.653540506299,0.2759914255091104
POINT (-1967.9969691397332 3278.7293310971263),506,-1967.9969691397332,3278.7293310971263,0.27063236870310825
POINT (622.1925069281828 3423.099920081473),504,622.1925069281828,3423.099920081473,0.2695605573419078
POINT (616.1141707901548 3660.4811351930484),496,616.1141707901548,3660.4811351930484,0.2652733118971061
POINT (636.1384569725824 3004.6973477502765),491,636.1384569725824,3004.6973477502765,0.26259378349410506
POINT (641.5651457940667 3241.9334366480957),479,641.5651457940667,3241.9334366480957,0.25616291532690244
POINT (-904.3387634014261 3680.4092367064686),475,-904.3387634014261,3680.4092367064686,0.2540192926045016
POINT (640.5955543888008 2822.458668350445),472,640.5955543888008,2822.458668350445,0.25241157556270094
POINT (620.679512600292 3446.0334925048837),469,620.679512600292,3446.0334925048837,0.2508038585209003
POINT (649.8446287662705 2585.1563297162347),467,649.8446287662705,2585.1563297162347,0.2497320471596999
POINT (-397.09115213460416 1661.086640136248),465,-397.09115213460416,1661.086640136248,0.24866023579849947
POINT (-1969.003749742841 2912.9948206084628),460,-1969.003749742841,2912.9948206084628,0.2459807073954984
POINT (634.3977651502133 3027.6199910627565),459,634.3977651502133,3027.6199910627565,0.2454448017148982
POINT (-3022.2284082322376 5944.320976978165),455,-3022.2284082322376,5944.320976978165,0.2433011789924973
POINT (648.0701489791295 2608.076382201704),451,648.0701489791295,2608.076382201704,0.24115755627009647
POINT (648.3090753536089 2402.9578493844297),450,648.3090753536089,2402.9578493844297,0.24062165058949625
POINT (620.0233251212022 3456.885740287757),441,620.0233251212022,3456.885740287757,0.2357984994640943
POINT (-3655.902028815964 5869.910670640257),438,-3655.902028815964,5869.910670640257,0.2341907824222937
POINT (-3793.6920065901336 5773.744560031377),437,-3793.6920065901336,5773.744560031377,0.23365487674169347
POINT (1245.728969235788 4062.134408363255),435,1245.728969235788,4062.134408363255,0.23258306538049303
POINT (-1962.8376431459897 3017.7310863016846),434,-1962.8376431459897,3017.7310863016846,0.2320471596998928
POINT (-1642.4460242662456 3842.5573971089852),434,-1642.4460242662456,3842.5573971089852,0.2320471596998928
POINT (633.574535951257 3038.4608470084177),426,633.574535951257,3038.4608470084177,0.2277599142550911
POINT (647.2309403639342 2618.9160128618682),423,647.2309403639342,2618.9160128618682,0.22615219721329047
POINT (-1586.2671714280145 2662.9173842507307),421,-1586.2671714280145,2662.9173842507307,0.22508038585209003
POINT (-1166.439799946012 2652.5715071002023),421,-1166.439799946012,2652.5715071002023,0.22508038585209003
POINT (-2000.367714130039 2642.2244746201304),421,-2000.367714130039,2642.2244746201304,0.22508038585209003
POINT (-1961.8899394877712 3059.2555602248704),421,-1961.8899394877712,3059.2555602248704,0.22508038585209003
POINT (-1935.3189486901285 3672.961545557016),416,-1935.3189486901285,3672.961545557016,0.22240085744908897
POINT (-3017.5752906829352 6249.163590680813),413,-3017.5752906829352,6249.163590680813,0.2207931404072883
POINT (-1983.2858911218163 2836.7116466770053),411,-1983.2858911218163,2836.7116466770053,0.21972132904608788
POINT (629.2274283518273 2166.354548365224),408,629.2274283518273,2166.354548365224,0.21811361200428725
POINT (-1444.6312408856834 4244.152147912815),403,-1444.6312408856834,4244.152147912815,0.21543408360128619
POINT (-1522.1036582211982 4233.266190332797),403,-1522.1036582211982,4233.266190332797,0.21543408360128619
POINT (599.1458241669038 1987.3109790667438),403,599.1458241669038,1987.3109790667438,0.21543408360128619
POINT (-10.88658609394809 4100.315455749981),398,-10.88658609394809,4100.315455749981,0.2127545551982851
POINT (607.8621692661453 1750.165185374374),398,607.8621692661453,1750.165185374374,0.2127545551982851
POINT (632.5131524662587 2189.1071658299356),389,632.5131524662587,2189.1071658299356,0.20793140407288319
POINT (-1963.4519322135172 2990.815467537704),382,-1963.4519322135172,2990.815467537704,0.20418006430868169
POINT (-1152.1826440043317 4393.3613513259925),376,-1152.1826440043317,4393.3613513259925,0.20096463022508038
POINT (189.39160441990907 4318.392676825776),375,189.39160441990907,4318.392676825776,0.20042872454448016
POINT (-1969.2052026106894 3254.6929353932805),375,-1969.2052026106894,3254.6929353932805,0.20042872454448016
POINT (-3502.509550357995 6210.254258303984),371,-3502.509550357995,6210.254258303984,0.1982851018220793
POINT (-3730.5394162509638 6816.737455893637),371,-3730.5394162509638,6816.737455893637,0.1982851018220793
POINT (-1978.8731334432973 2860.280882730317),362,-1978.8731334432973,2860.280882730317,0.19346195069667738
POINT (1456.5963763830305 4531.8173119642615),362,1456.5963763830305,4531.8173119642615,0.19346195069667738
POINT (-1152.2300044801163 4315.150184389265),360,-1152.2300044801163,4315.150184389265,0.19239013933547697
POINT (-1947.1700466662896 3477.8049445117285),356,-1947.1700466662896,3477.8049445117285,0.1902465166130761
POINT (-926.688122437151 4616.502111388859),355,-926.688122437151,4616.502111388859,0.18971061093247588
POINT (244.95035715002064 1253.4817279831466),354,244.95035715002064,1253.4817279831466,0.18917470525187566
POINT (8.2816657572778 1458.1821398962882),352,8.2816657572778,1458.1821398962882,0.18810289389067525
POINT (605.8700695260123 1773.0673495314356),348,605.8700695260123,1773.0673495314356,0.18595927116827438
POINT (-3263.534058665481 5877.249521522358),342,-3263.534058665481,5877.249521522358,0.1827438370846731
POINT (-1858.57230343092 2641.2837127883254),342,-1858.57230343092,2641.2837127883254,0.1827438370846731
POINT (-3128.9322678856615 6247.476953414441),342,-3128.9322678856615,6247.476953414441,0.1827438370846731
POINT (-4160.659895584335 6888.9574647644),341,-4160.659895584335,6888.9574647644,0.18220793140407288
POINT (-3084.7988272621756 6248.904477065075),340,-3084.7988272621756,6248.904477065075,0.18167202572347266
POINT (-1835.6925925054345 3814.3823254916642),335,-1835.6925925054345,3814.3823254916642,0.1789924973204716
POINT (634.0670771736393 2199.8676110787333),332,634.0670771736393,2199.8676110787333,0.17738478027867097
POINT (-1781.290370408861 2647.655118753116),329,-1781.290370408861,2647.655118753116,0.1757770632368703
POINT (-233.7031448520055 1671.1367517170106),324,-233.7031448520055,1671.1367517170106,0.17309753483386925
POINT (-811.824901059456 1602.2205955346656),323,-811.824901059456,1602.2205955346656,0.17256162915326903
POINT (604.9279414294497 1783.8985202252368),322,604.9279414294497,1783.8985202252368,0.1720257234726688
POINT (-2843.989379650927 5863.954760840495),321,-2843.989379650927,5863.954760840495,0.1714898177920686
POINT (-2424.293730311559 5851.478237116358),317,-2424.293730311559,5851.478237116358,0.16934619506966775
POINT (-3735.384513697065 6758.29465355008),317,-3735.384513697065,6758.29465355008,0.16934619506966775
POINT (-3696.7963693135443 6829.261878089022),315,-3696.7963693135443,6829.261878089022,0.1682743837084673
POINT (472.3991910475412 4476.158296786445),314,472.3991910475412,4476.158296786445,0.1677384780278671
POINT (-3792.9095310503744 5566.940256668241),314,-3792.9095310503744,5566.940256668241,0.1677384780278671
POINT (-3914.270974484496 6586.6552332220135),312,-3914.270974484496,6586.6552332220135,0.16666666666666666
POINT (-964.4241776798337 4567.748543452336),309,-964.4241776798337,4567.748543452336,0.16505894962486603
POINT (-3935.1969132364575 6589.060655702245),309,-3935.1969132364575,6589.060655702245,0.16505894962486603
POINT (-3789.915280798341 5148.596070907422),308,-3789.915280798341,5148.596070907422,0.1645230439442658
POINT (326.0701914505251 1664.5648400949365),304,326.0701914505251,1664.5648400949365,0.16237942122186494
POINT (-3105.976029630407 6248.2598028299335),303,-3105.976029630407,6248.2598028299335,0.16184351554126475
POINT (-142.68624445405615 4120.956980404409),301,-142.68624445405615,4120.956980404409,0.1607717041800643
POINT (-3014.6158589064894 5900.825455357445),300,-3014.6158589064894,5900.825455357445,0.1602357984994641
POINT (-4148.020976141068 6831.889890924527),299,-4148.020976141068,6831.889890924527,0.15969989281886388
POINT (-2619.0360347514593 5860.490280553844),299,-2619.0360347514593,5860.490280553844,0.15969989281886388
POINT (562.4483774340464 1645.9447371943545),298,562.4483774340464,1645.9447371943545,0.15916398713826366
POINT (-3261.34087369088 5877.260614217228),298,-3261.34087369088,5877.260614217228,0.15916398713826366
POINT (-863.0267098595613 5002.707493639765),294,-863.0267098595613,5002.707493639765,0.1570203644158628
POINT (-1292.7878857907087 3789.2068033239084),294,-1292.7878857907087,3789.2068033239084,0.1570203644158628
POINT (-858.458571729879 5422.625770664288),293,-858.458571729879,5422.625770664288,0.1564844587352626
POINT (143.71651819741092 1663.655572874371),290,143.71651819741092,1663.655572874371,0.15487674169346194
POINT (-870.7563568970724 5575.685938302714),289,-870.7563568970724,5575.685938302714,0.15434083601286175
POINT (-3082.7294064158577 5876.108273839296),288,-3082.7294064158577,5876.108273839296,0.15380493033226153
POINT (-4399.957944085712 7389.079070351743),287,-4399.957944085712,7389.079070351743,0.1532690246516613
POINT (-1963.6936887840238 2638.832333563137),285,-1963.6936887840238,2638.832333563137,0.15219721329046088
POINT (-4146.2875604928395 6810.8976009077205),284,-4146.2875604928395,6810.8976009077205,0.15166130760986066
POINT (-275.77768783127465 1672.6115278416946),284,-275.77768783127465,1672.6115278416946,0.15166130760986066
POINT (-3348.3041157358853 7377.287945242523),284,-3348.3041157358853,7377.287945242523,0.15166130760986066
POINT (-4198.80320644447 7303.859475887706),284,-4198.80320644447,7303.859475887706,0.15166130760986066
POINT (-3501.525187673101 5855.401637330118),283,-3501.525187673101,5855.401637330118,0.15112540192926044
POINT (1769.403996939719 4069.050012911854),283,1769.403996939719,4069.050012911854,0.15112540192926044
POINT (-2200.679406237863 5828.490637791835),281,-2200.679406237863,5828.490637791835,0.15005359056806003
POINT (-229.44973761269708 4528.92261007084),281,-229.44973761269708,4528.92261007084,0.15005359056806003
POINT (-1936.790875722566 2639.865064838291),279,-1936.790875722566,2639.865064838291,0.1489817792068596
POINT (-888.4039522622064 4601.370910742981),278,-888.4039522622064,4601.370910742981,0.14844587352625938
POINT (-3729.4942823332785 7236.544764666995),274,-3729.4942823332785,7236.544764666995,0.14630225080385853
POINT (-862.8447987752158 5020.12117307666),274,-862.8447987752158,5020.12117307666,0.14630225080385853
POINT (-4010.448171626687 5145.85654860726),272,-4010.448171626687,5145.85654860726,0.1452304394426581
POINT (-2005.686894539415 5827.482488232355),270,-2005.686894539415,5827.482488232355,0.14415862808145766
POINT (-2799.296544312302 6640.222278357122),269,-2799.296544312302,6640.222278357122,0.14362272240085744
POINT (-648.1814797450494 1615.5210219344733),269,-648.1814797450494,1615.5210219344733,0.14362272240085744
POINT (-93.62982464609273 1663.9738073924925),268,-93.62982464609273,1663.9738073924925,0.14308681672025725
POINT (-1975.6130252912083 2877.693635524325),268,-1975.6130252912083,2877.693635524325,0.14308681672025725
POINT (-1822.7462443320844 2643.2046359480537),267,-1822.7462443320844,2643.2046359480537,0.14255091103965703
POINT (-859.7213838662244 5439.993099782572),266,-859.7213838662244,5439.993099782572,0.1420150053590568
POINT (-4199.818620963999 7224.171197917033),264,-4199.818620963999,7224.171197917033,0.14094319399785638
POINT (349.0579376338694 1664.4853240567625),263,349.0579376338694,1664.4853240567625,0.14040728831725616
POINT (656.4955189778115 1175.025809132529),262,656.4955189778115,1175.025809132529,0.13987138263665594
POINT (-4199.25885278653 7245.22749458921),260,-4199.25885278653,7245.22749458921,0.13879957127545553
POINT (-2969.7023448603613 5869.016469202176),260,-2969.7023448603613,5869.016469202176,0.13879957127545553
POINT (-2549.9674998358632 5858.36561099562),259,-2549.9674998358632,5858.36561099562,0.1382636655948553
POINT (-3726.431377316386 7178.038266958409),259,-3726.431377316386,7178.038266958409,0.1382636655948553
POINT (-1967.1075994437322 3296.422303899128),258,-1967.1075994437322,3296.422303899128,0.1377277599142551
POINT (-1983.3020810519254 2836.625173702004),258,-1983.3020810519254,2836.625173702004,0.1377277599142551
POINT (1077.2896455939563 3657.326649709179),258,1077.2896455939563,3657.326649709179,0.1377277599142551
POINT (630.057443387326 1593.6485457451095),254,630.057443387326,1593.6485457451095,0.13558413719185422
POINT (-1723.8622225797626 4188.042639881432),251,-1723.8622225797626,4188.042639881432,0.1339764201500536
POINT (-70.69564551600625 1662.3923485467667),250,-70.69564551600625,1662.3923485467667,0.13344051446945338
POINT (1665.1410473632304 4060.4702951219006),249,1665.1410473632304,4060.4702951219006,0.13290460878885316
POINT (-1439.5911041236159 2661.405848780632),248,-1439.5911041236159,2661.405848780632,0.13236870310825294
POINT (-2131.5940633101764 5827.251895763945),247,-2131.5940633101764,5827.251895763945,0.13183279742765272
POINT (-3850.2468129920444 6582.712743032897),246,-3850.2468129920444,6582.712743032897,0.13129689174705253
POINT (-4200.46713771293 7159.877861048409),246,-4200.46713771293,7159.877861048409,0.13129689174705253
POINT (-4140.99589150723 6746.813576898603),246,-4140.99589150723,6746.813576898603,0.13129689174705253
POINT (-3727.6906237657013 7214.53687996533),245,-3727.6906237657013,7214.53687996533,0.1307609860664523
POINT (-3679.7505924083807 5843.627562439023),243,-3679.7505924083807,5843.627562439023,0.12968917470525188
POINT (-1139.1551798779526 4353.2644817359505),242,-1139.1551798779526,4353.2644817359505,0.12915326902465166
POINT (816.357434281525 4055.347358864013),240,816.357434281525,4055.347358864013,0.12808145766345122
POINT (-1908.0017778093488 3444.96627000441),238,-1908.0017778093488,3444.96627000441,0.1270096463022508
POINT (-3255.641621427146 6240.453417100578),237,-3255.641621427146,6240.453417100578,0.1264737406216506
POINT (-1502.1499471205514 5797.893279166081),237,-1502.1499471205514,5797.893279166081,0.1264737406216506
POINT (-1805.1321434846614 2645.0955924164487),237,-1805.1321434846614,2645.0955924164487,0.1264737406216506
POINT (-1544.7384346356246 2662.7638336308696),234,-1544.7384346356246,2662.7638336308696,0.12486602357984995
POINT (-3799.337592930323 5699.711826912906),234,-3799.337592930323,5699.711826912906,0.12486602357984995
POINT (1037.8595923020175 4532.253393288328),233,1037.8595923020175,4532.253393288328,0.12433011789924973
POINT (621.1180822686098 4075.8205200430966),233,621.1180822686098,4075.8205200430966,0.12433011789924973
POINT (-3628.044171808308 6208.843208679376),232,-3628.044171808308,6208.843208679376,0.12379421221864952
POINT (-1067.3993095225526 1603.079320352066),232,-1067.3993095225526,1603.079320352066,0.12379421221864952
POINT (-1781.1127154406656 5818.1194468055155),229,-1781.1127154406656,5818.1194468055155,0.12218649517684887
POINT (359.9283989108209 1664.2984134500682),229,359.9283989108209,1664.2984134500682,0.12218649517684887
POINT (626.5021538466519 4478.576143046458),229,626.5021538466519,4478.576143046458,0.12218649517684887
POINT (-3591.0080404634145 7288.1296742223785),227,-3591.0080404634145,7288.1296742223785,0.12111468381564845
POINT (-3775.287235996895 5355.161569052796),227,-3775.287235996895,5355.161569052796,0.12111468381564845
POINT (-3210.2661044291303 6243.641041571983),224,-3210.2661044291303,6243.641041571983,0.1195069667738478
POINT (-2168.6823191398194 3214.1997724766597),221,-2168.6823191398194,3214.1997724766597,0.11789924973204716
POINT (558.1197010227812 4476.463176046573),221,558.1197010227812,4476.463176046573,0.11789924973204716
POINT (-548.4658961895128 6025.694820772764),220,-548.4658961895128,6025.694820772764,0.11736334405144695
POINT (2187.366673077496 4092.503681482765),220,2187.366673077496,4092.503681482765,0.11736334405144695
POINT (965.9108895767584 4527.082099151226),219,965.9108895767584,4527.082099151226,0.11682743837084673
POINT (-3774.646159858906 5320.695773785076),219,-3774.646159858906,5320.695773785076,0.11682743837084673
POINT (-1517.8169812148617 2662.512377431637),219,-1517.8169812148617,2662.512377431637,0.11682743837084673
POINT (653.0249310096121 1045.6277551766495),218,653.0249310096121,1045.6277551766495,0.11629153269024652
POINT (-59.84933391083875 1661.6444257484752),218,-59.84933391083875,1661.6444257484752,0.11629153269024652
POINT (-1485.237583922026 4422.477636019507),214,-1485.237583922026,4422.477636019507,0.11414790996784566
POINT (-3794.8445326652495 5762.641663843371),214,-3794.8445326652495,5762.641663843371,0.11414790996784566
POINT (-3728.1318853880666 7030.104223372108),214,-3728.1318853880666,7030.104223372108,0.11414790996784566
POINT (768.6316256139761 4486.2731941717275),214,768.6316256139761,4486.2731941717275,0.11414790996784566
POINT (600.3299130282309 2011.5630085733385),213,600.3299130282309,2011.5630085733385,0.11361200428724544
POINT (-235.60806323699734 4945.94762284899),213,-235.60806323699734,4945.94762284899,0.11361200428724544
POINT (-2023.149421369817 2719.7006128487974),212,-2023.149421369817,2719.7006128487974,0.11307609860664523
POINT (-1964.9091877155195 3114.1066031229434),212,-1964.9091877155195,3114.1066031229434,0.11307609860664523
POINT (-838.03460904397 4261.640982577727),212,-838.03460904397,4261.640982577727,0.11307609860664523
POINT (-1724.422146288159 4159.331379694897),210,-1724.422146288159,4159.331379694897,0.1120042872454448
POINT (-487.2045805572487 1640.0102329520496),210,-487.2045805572487,1640.0102329520496,0.1120042872454448
POINT (-3522.074467821355 6663.545600635845),210,-3522.074467821355,6663.545600635845,0.1120042872454448
POINT (-1933.6953640929833 3714.7102131755937),209,-1933.6953640929833,3714.7102131755937,0.11146838156484459
POINT (-1920.7222970856956 3801.7157915014745),208,-1920.7222970856956,3801.7157915014745,0.11093247588424437
POINT (-3893.980462356224 5029.193888199864),208,-3893.980462356224,5029.193888199864,0.11093247588424437
POINT (1357.7233909110378 3505.5965072903823),208,1357.7233909110378,3505.5965072903823,0.11093247588424437
POINT (1357.2376588560628 3957.3108667746374),208,1357.2376588560628,3957.3108667746374,0.11093247588424437
POINT (-509.21872936541837 5376.857702007237),207,-509.21872936541837,5376.857702007237,0.11039657020364416
POINT (649.9382662694971 2427.1840488094285),207,649.9382662694971,2427.1840488094285,0.11039657020364416
POINT (1179.980241547522 4536.042736336499),206,1179.980241547522,4536.042736336499,0.10986066452304394
POINT (-1712.9301555977706 5807.138822819916),206,-1712.9301555977706,5807.138822819916,0.10986066452304394
POINT (-2030.0560826121252 4621.684503070239),206,-2030.0560826121252,4621.684503070239,0.10986066452304394
POINT (2091.2927564958486 4485.71932771717),203,2091.2927564958486,4485.71932771717,0.1082529474812433
POINT (-1964.4616540313964 2946.5736131008325),203,-1964.4616540313964,2946.5736131008325,0.1082529474812433
POINT (-1892.5491396449288 2640.7770730539587),203,-1892.5491396449288,2640.7770730539587,0.1082529474812433
POINT (-1919.3881962319867 4432.521771739737),202,-1919.3881962319867,4432.521771739737,0.10771704180064309
POINT (-4312.591345944544 7382.239009315075),202,-4312.591345944544,7382.239009315075,0.10771704180064309
POINT (-1644.7166088256645 1623.6372525945108),201,-1644.7166088256645,1623.6372525945108,0.10718113612004287
POINT (-865.010267527098 4924.500943072336),200,-865.010267527098,4924.500943072336,0.10664523043944266
POINT (-2170.867298080035 3185.743325663175),200,-2170.867298080035,3185.743325663175,0.10664523043944266
POINT (-1262.491757792136 1571.3494286978337),200,-1262.491757792136,1571.3494286978337,0.10664523043944266
POINT (-857.5960854395511 5344.396536422488),200,-857.5960854395511,5344.396536422488,0.10664523043944266
POINT (-2416.7913952857407 2973.6828963870253),200,-2416.7913952857407,2973.6828963870253,0.10664523043944266
POINT (-1955.6379314112664 3408.252680080407),200,-1955.6379314112664,3408.252680080407,0.10664523043944266
POINT (1350.3418925721016 3600.404354060877),198,1350.3418925721016,3600.404354060877,0.10557341907824223
POINT (-1152.5680468358817 4377.544258047108),198,-1152.5680468358817,4377.544258047108,0.10557341907824223
POINT (-1781.2028975250341 2647.6645093781),198,-1781.2028975250341,2647.6645093781,0.10557341907824223
POINT (-4296.957747709195 5035.8057787267035),197,-4296.957747709195,5035.8057787267035,0.10503751339764202
POINT (-690.1233143886067 1611.8793273003582),196,-690.1233143886067,1611.8793273003582,0.1045016077170418
POINT (883.9410504888199 4528.173256679948),196,883.9410504888199,4528.173256679948,0.1045016077170418
POINT (-1966.8295482015806 3148.7571326862876),194,-1966.8295482015806,3148.7571326862876,0.10342979635584137
POINT (-1255.9884588153034 2656.5856054895225),194,-1255.9884588153034,2656.5856054895225,0.10342979635584137
POINT (604.4333856450602 4151.421139320504),194,604.4333856450602,4151.421139320504,0.10342979635584137
POINT (-1675.794761281647 2658.4580181334863),194,-1675.794761281647,2658.4580181334863,0.10342979635584137
POINT (-3175.3122326145885 6372.243444058251),194,-3175.3122326145885,6372.243444058251,0.10342979635584137
POINT (-1998.398455588451 2731.7705537424886),194,-1998.398455588451,2731.7705537424886,0.10342979635584137
POINT (-1941.2816590561745 3532.423327819131),194,-1941.2816590561745,3532.423327819131,0.10342979635584137
POINT (2203.6747213035105 4486.73430093518),193,2203.6747213035105,4486.73430093518,0.10289389067524116
POINT (1377.9831810574326 3338.7586936934854),193,1377.9831810574326,3338.7586936934854,0.10289389067524116
POINT (-1961.63704468485 3366.041051144244),192,-1961.63704468485,3366.041051144244,0.10235798499464094
POINT (-1725.5415580451458 4109.8275261797235),191,-1725.5415580451458,4109.8275261797235,0.10182207931404073
POINT (-4363.619893688153 5028.494012250252),191,-4363.619893688153,5028.494012250252,0.10182207931404073
POINT (-460.2394272864724 4059.0156192288246),190,-460.2394272864724,4059.0156192288246,0.10128617363344052
POINT (-430.49050303807354 1653.2577200313178),190,-430.49050303807354,1653.2577200313178,0.10128617363344052
POINT (-1049.6293260187585 1604.144828574189),190,-1049.6293260187585,1604.144828574189,0.10128617363344052
POINT (-846.0465405661212 1599.9042582499176),190,-846.0465405661212,1599.9042582499176,0.10128617363344052
POINT (-904.2853036110214 1600.4141108113786),190,-904.2853036110214,1600.4141108113786,0.10128617363344052
