location,count,xLocation,yLocation,norm_count
POINT (-3993.4642271606363 6595.690478769158),403,-3993.4642271606363,6595.690478769158,0.4831730769230769
POINT (-986.817947566211 5800.428775243561),402,-986.817947566211,5800.428775243561,0.48197115384615385
POINT (53.71315310962717 4727.81027677455),397,53.71315310962717,4727.81027677455,0.47596153846153844
POINT (-1406.699880965383 5800.326887334224),362,-1406.699880965383,5800.326887334224,0.4338942307692308
POINT (-1544.7384346356246 2662.7638336308696),347,-1544.7384346356246,2662.7638336308696,0.41586538461538464
POINT (1769.403996939719 4069.050012911854),341,1769.403996939719,4069.050012911854,0.40865384615384615
POINT (1670.3113113783324 4060.9271766049796),340,1670.3113113783324,4060.9271766049796,0.4074519230769231
POINT (-3494.9691199786844 6593.7502613957295),330,-3494.9691199786844,6593.7502613957295,0.3954326923076923
POINT (-1825.0259033780803 5822.75013071491),327,-1825.0259033780803,5822.75013071491,0.3918269230769231
POINT (533.243532438734 1067.052320700562),326,533.243532438734,1067.052320700562,0.390625
POINT (-2244.8206277789714 5829.658485878773),326,-2244.8206277789714,5829.658485878773,0.390625
POINT (-2663.17882970922 5861.574711924999),325,-2663.17882970922,5861.574711924999,0.3894230769230769
POINT (-4010.448171626687 5145.85654860726),325,-4010.448171626687,5145.85654860726,0.3894230769230769
POINT (-1935.3150909165438 3673.049436437234),321,-1935.3150909165438,3673.049436437234,0.38461538461538464
POINT (-3105.976029630407 6248.2598028299335),316,-3105.976029630407,6248.2598028299335,0.3786057692307692
POINT (-230.4186780140786 4884.415495659691),313,-230.4186780140786,4884.415495659691,0.375
POINT (580.3965404548777 4280.8677768141115),305,580.3965404548777,4280.8677768141115,0.36538461538461536
POINT (-748.3500620756813 3878.175006672024),304,-748.3500620756813,3878.175006672024,0.3641826923076923
POINT (-981.8489177720494 3675.0295325990232),300,-981.8489177720494,3675.0295325990232,0.359375
POINT (620.3108823479811 4079.478052167119),299,620.3108823479811,4079.478052167119,0.3581730769230769
POINT (-3761.2580878246877 6340.380830873932),297,-3761.2580878246877,6340.380830873932,0.3557692307692308
POINT (-607.1623593614866 5383.159695230111),297,-607.1623593614866,5383.159695230111,0.3557692307692308
POINT (-1586.2671714280145 2662.9173842507307),296,-1586.2671714280145,2662.9173842507307,0.3545673076923077
POINT (-1166.439799946012 2652.5715071002023),296,-1166.439799946012,2652.5715071002023,0.3545673076923077
POINT (-2000.367714130039 2642.2244746201304),296,-2000.367714130039,2642.2244746201304,0.3545673076923077
POINT (-3754.619680138808 5982.480376595213),296,-3754.619680138808,5982.480376595213,0.3545673076923077
POINT (-1961.8899394877712 3059.2555602248704),296,-1961.8899394877712,3059.2555602248704,0.3545673076923077
POINT (-1969.2007859372088 3254.780799960871),284,-1969.2007859372088,3254.780799960871,0.3401442307692308
POINT (-2168.6823191398194 3214.1997724766597),282,-2168.6823191398194,3214.1997724766597,0.33774038461538464
POINT (827.6022596364746 3665.0492940803483),275,827.6022596364746,3665.0492940803483,0.3293269230769231
POINT (-1932.9290522785125 3750.616604776836),270,-1932.9290522785125,3750.616604776836,0.3233173076923077
POINT (-3348.3041157358853 7377.287945242523),270,-3348.3041157358853,7377.287945242523,0.3233173076923077
POINT (-1903.4033494935613 3804.2957256484056),269,-1903.4033494935613,3804.2957256484056,0.32211538461538464
POINT (-1618.3796090505787 3842.5773866408404),267,-1618.3796090505787,3842.5773866408404,0.31971153846153844
POINT (2187.366673077496 4092.503681482765),262,2187.366673077496,4092.503681482765,0.3137019230769231
POINT (-3797.2552354396075 5739.418082857449),255,-3797.2552354396075,5739.418082857449,0.30528846153846156
POINT (-876.8792504162421 3764.4535842123837),254,-876.8792504162421,3764.4535842123837,0.30408653846153844
POINT (-882.5390248807071 4182.758386764306),254,-882.5390248807071,4182.758386764306,0.30408653846153844
POINT (-3338.243918773334 6223.175158466308),247,-3338.243918773334,6223.175158466308,0.2956730769230769
POINT (-3255.641621427146 6240.453417100578),244,-3255.641621427146,6240.453417100578,0.2920673076923077
POINT (-3427.5190744408674 5862.124763739154),243,-3427.5190744408674,5862.124763739154,0.29086538461538464
POINT (831.061879867088 4056.187961737148),242,831.061879867088,4056.187961737148,0.28966346153846156
POINT (623.5416797108849 3842.6990447571247),242,623.5416797108849,3842.6990447571247,0.28966346153846156
POINT (1250.9156730394975 4062.330557102797),242,1250.9156730394975,4062.330557102797,0.28966346153846156
POINT (-1229.208372616523 1579.6575513518549),242,-1229.208372616523,1579.6575513518549,0.28966346153846156
POINT (-1292.791831074787 3789.294690319397),237,-1292.791831074787,3789.294690319397,0.28365384615384615
POINT (616.1141707901548 3660.4811351930484),236,616.1141707901548,3660.4811351930484,0.2824519230769231
POINT (-1934.2636089216926 3697.0051393924923),234,-1934.2636089216926,3697.0051393924923,0.2800480769230769
POINT (-4296.957747709195 5035.8057787267035),233,-4296.957747709195,5035.8057787267035,0.27884615384615385
POINT (620.0233251212022 3456.885740287757),233,620.0233251212022,3456.885740287757,0.27884615384615385
POINT (-1955.4103280562817 3409.854168154911),232,-1955.4103280562817,3409.854168154911,0.2776442307692308
POINT (2203.6747213035105 4486.73430093518),232,2203.6747213035105,4486.73430093518,0.2776442307692308
POINT (622.1925069281828 3423.099920081473),232,622.1925069281828,3423.099920081473,0.2776442307692308
POINT (-1965.3045643568523 3332.2915840158835),231,-1965.3045643568523,3332.2915840158835,0.2764423076923077
POINT (-3031.131731994512 6121.781528191876),230,-3031.131731994512,6121.781528191876,0.27524038461538464
POINT (-1975.6130252912083 2877.693635524325),230,-1975.6130252912083,2877.693635524325,0.27524038461538464
POINT (-1822.7462443320844 2643.2046359480537),230,-1822.7462443320844,2643.2046359480537,0.27524038461538464
POINT (-460.2394272864724 4059.0156192288246),229,-460.2394272864724,4059.0156192288246,0.27403846153846156
POINT (641.5651457940667 3241.9334366480957),227,641.5651457940667,3241.9334366480957,0.27163461538461536
POINT (636.1384569725824 3004.6973477502765),227,636.1384569725824,3004.6973477502765,0.27163461538461536
POINT (-2035.6466821373426 4747.380166356886),226,-2035.6466821373426,4747.380166356886,0.2704326923076923
POINT (633.574535951257 3038.4608470084177),223,633.574535951257,3038.4608470084177,0.2668269230769231
POINT (-445.58215795302203 3943.0740617322763),223,-445.58215795302203,3943.0740617322763,0.2668269230769231
POINT (-381.97758001224605 4192.367000423337),220,-381.97758001224605,4192.367000423337,0.26322115384615385
POINT (640.5955543888008 2822.458668350445),218,640.5955543888008,2822.458668350445,0.2608173076923077
POINT (647.2309403639342 2618.9160128618682),218,647.2309403639342,2618.9160128618682,0.2608173076923077
POINT (-1967.1075994437322 3296.422303899128),218,-1967.1075994437322,3296.422303899128,0.2608173076923077
POINT (604.4333856450602 4151.421139320504),217,604.4333856450602,4151.421139320504,0.25961538461538464
POINT (624.7941609893063 3865.653540506299),217,624.7941609893063,3865.653540506299,0.25961538461538464
POINT (8.2816657572778 1458.1821398962882),216,8.2816657572778,1458.1821398962882,0.25841346153846156
POINT (244.95035715002064 1253.4817279831466),216,244.95035715002064,1253.4817279831466,0.25841346153846156
POINT (-1967.9969691397332 3278.7293310971263),215,-1967.9969691397332,3278.7293310971263,0.25721153846153844
POINT (709.5155648477144 4482.374039900515),215,709.5155648477144,4482.374039900515,0.25721153846153844
POINT (-3017.5752906829352 6249.163590680813),214,-3017.5752906829352,6249.163590680813,0.25600961538461536
POINT (648.3090753536089 2402.9578493844297),213,648.3090753536089,2402.9578493844297,0.2548076923076923
POINT (649.8446287662705 2585.1563297162347),210,649.8446287662705,2585.1563297162347,0.2512019230769231
POINT (-1983.2858911218163 2836.7116466770053),209,-1983.2858911218163,2836.7116466770053,0.25
POINT (-3655.902028815964 5869.910670640257),208,-3655.902028815964,5869.910670640257,0.24879807692307693
POINT (1350.3911517156644 3643.7508305016736),205,1350.3911517156644,3643.7508305016736,0.24519230769230768
POINT (-904.3387634014261 3680.4092367064686),204,-904.3387634014261,3680.4092367064686,0.2439903846153846
POINT (-3793.6920065901336 5773.744560031377),203,-3793.6920065901336,5773.744560031377,0.24278846153846154
POINT (-3730.5394162509638 6816.737455893637),203,-3730.5394162509638,6816.737455893637,0.24278846153846154
POINT (-233.7031448520055 1671.1367517170106),202,-233.7031448520055,1671.1367517170106,0.24158653846153846
POINT (1245.728969235788 4062.134408363255),202,1245.728969235788,4062.134408363255,0.24158653846153846
POINT (-428.9890369886941 1653.609668719627),202,-428.9890369886941,1653.609668719627,0.24158653846153846
POINT (-1947.1700466662896 3477.8049445117285),200,-1947.1700466662896,3477.8049445117285,0.23918269230769232
POINT (-3333.5226601643876 6590.233237806516),200,-3333.5226601643876,6590.233237806516,0.23918269230769232
POINT (-3522.074467821355 6663.545600635845),200,-3522.074467821355,6663.545600635845,0.23918269230769232
POINT (620.679512600292 3446.0334925048837),198,620.679512600292,3446.0334925048837,0.23677884615384615
POINT (-3502.509550357995 6210.254258303984),196,-3502.509550357995,6210.254258303984,0.234375
POINT (634.3977651502133 3027.6199910627565),195,634.3977651502133,3027.6199910627565,0.23317307692307693
POINT (-1642.4460242662456 3842.5573971089852),195,-1642.4460242662456,3842.5573971089852,0.23317307692307693
POINT (-3470.236574785854 5445.70168730304),194,-3470.236574785854,5445.70168730304,0.23197115384615385
POINT (-4312.591345944544 7382.239009315075),192,-4312.591345944544,7382.239009315075,0.22956730769230768
POINT (-4160.659895584335 6888.9574647644),191,-4160.659895584335,6888.9574647644,0.2283653846153846
POINT (-1935.3189486901285 3672.961545557016),191,-1935.3189486901285,3672.961545557016,0.2283653846153846
POINT (-3022.2284082322376 5944.320976978165),191,-3022.2284082322376,5944.320976978165,0.2283653846153846
POINT (618.6701169170694 3734.1107552804774),190,618.6701169170694,3734.1107552804774,0.22716346153846154
POINT (-4399.957944085712 7389.079070351743),189,-4399.957944085712,7389.079070351743,0.22596153846153846
POINT (-3084.7988272621756 6248.904477065075),187,-3084.7988272621756,6248.904477065075,0.22355769230769232
POINT (-1262.491757792136 1571.3494286978337),185,-1262.491757792136,1571.3494286978337,0.22115384615384615
POINT (-1644.7166088256645 1623.6372525945108),185,-1644.7166088256645,1623.6372525945108,0.22115384615384615
POINT (648.0701489791295 2608.076382201704),185,648.0701489791295,2608.076382201704,0.22115384615384615
POINT (-1502.1499471205514 5797.893279166081),184,-1502.1499471205514,5797.893279166081,0.21995192307692307
POINT (653.0249310096121 1045.6277551766495),182,653.0249310096121,1045.6277551766495,0.21754807692307693
POINT (-2799.296544312302 6640.222278357122),182,-2799.296544312302,6640.222278357122,0.21754807692307693
POINT (-1908.0017778093488 3444.96627000441),181,-1908.0017778093488,3444.96627000441,0.21634615384615385
POINT (-1333.8139986717683 5997.686270344027),180,-1333.8139986717683,5997.686270344027,0.21514423076923078
POINT (634.0670771736393 2199.8676110787333),180,634.0670771736393,2199.8676110787333,0.21514423076923078
POINT (-3261.34087369088 5877.260614217228),178,-3261.34087369088,5877.260614217228,0.2127403846153846
POINT (628.9660209685345 3998.326033279177),178,628.9660209685345,3998.326033279177,0.2127403846153846
POINT (408.8322605010811 1663.4575429288782),178,408.8322605010811,1663.4575429288782,0.2127403846153846
POINT (-11.00642606227646 1659.5769992519374),178,-11.00642606227646,1659.5769992519374,0.2127403846153846
POINT (-3263.534058665481 5877.249521522358),177,-3263.534058665481,5877.249521522358,0.21153846153846154
POINT (-3729.4942823332785 7236.544764666995),177,-3729.4942823332785,7236.544764666995,0.21153846153846154
POINT (-1835.6925925054345 3814.3823254916642),176,-1835.6925925054345,3814.3823254916642,0.21033653846153846
POINT (-1644.3741734145933 1589.334317315271),175,-1644.3741734145933,1589.334317315271,0.2091346153846154
POINT (599.1458241669038 1987.3109790667438),175,599.1458241669038,1987.3109790667438,0.2091346153846154
POINT (-2619.0360347514593 5860.490280553844),174,-2619.0360347514593,5860.490280553844,0.20793269230769232
POINT (-1522.1036582211982 4233.266190332797),174,-1522.1036582211982,4233.266190332797,0.20793269230769232
POINT (-3792.9095310503744 5566.940256668241),174,-3792.9095310503744,5566.940256668241,0.20793269230769232
POINT (-3014.6158589064894 5900.825455357445),174,-3014.6158589064894,5900.825455357445,0.20793269230769232
POINT (-430.49050303807354 1653.2577200313178),173,-430.49050303807354,1653.2577200313178,0.20673076923076922
POINT (-846.0465405661212 1599.9042582499176),173,-846.0465405661212,1599.9042582499176,0.20673076923076922
POINT (-1969.2052026106894 3254.6929353932805),172,-1969.2052026106894,3254.6929353932805,0.20552884615384615
POINT (-1143.7006673513288 2668.6138248307893),172,-1143.7006673513288,2668.6138248307893,0.20552884615384615
POINT (604.9279414294497 1783.8985202252368),171,604.9279414294497,1783.8985202252368,0.20432692307692307
POINT (629.2274283518273 2166.354548365224),171,629.2274283518273,2166.354548365224,0.20432692307692307
POINT (-4363.619893688153 5028.494012250252),170,-4363.619893688153,5028.494012250252,0.203125
POINT (-4439.364570655227 7388.456588507835),169,-4439.364570655227,7388.456588507835,0.20192307692307693
POINT (-2200.679406237863 5828.490637791835),169,-2200.679406237863,5828.490637791835,0.20192307692307693
POINT (-3789.915280798341 5148.596070907422),169,-3789.915280798341,5148.596070907422,0.20192307692307693
POINT (-1963.4519322135172 2990.815467537704),167,-1963.4519322135172,2990.815467537704,0.19951923076923078
POINT (-1933.6953640929833 3714.7102131755937),167,-1933.6953640929833,3714.7102131755937,0.19951923076923078
POINT (-3893.7700835531186 5520.3326568388675),167,-3893.7700835531186,5520.3326568388675,0.19951923076923078
POINT (572.3785989698954 4413.313834125118),166,572.3785989698954,4413.313834125118,0.19831730769230768
POINT (-1955.6379314112664 3408.252680080407),166,-1955.6379314112664,3408.252680080407,0.19831730769230768
POINT (607.8621692661453 1750.165185374374),166,607.8621692661453,1750.165185374374,0.19831730769230768
POINT (-2416.7913952857407 2973.6828963870253),166,-2416.7913952857407,2973.6828963870253,0.19831730769230768
POINT (-2170.867298080035 3185.743325663175),166,-2170.867298080035,3185.743325663175,0.19831730769230768
POINT (-2843.989379650927 5863.954760840495),165,-2843.989379650927,5863.954760840495,0.1971153846153846
POINT (-2424.293730311559 5851.478237116358),164,-2424.293730311559,5851.478237116358,0.19591346153846154
POINT (632.5131524662587 2189.1071658299356),164,632.5131524662587,2189.1071658299356,0.19591346153846154
POINT (-1444.6312408856834 4244.152147912815),162,-1444.6312408856834,4244.152147912815,0.1935096153846154
POINT (-648.1814797450494 1615.5210219344733),162,-648.1814797450494,1615.5210219344733,0.1935096153846154
POINT (-548.4658961895128 6025.694820772764),161,-548.4658961895128,6025.694820772764,0.19230769230769232
POINT (-1969.003749742841 2912.9948206084628),160,-1969.003749742841,2912.9948206084628,0.19110576923076922
POINT (826.5498388680599 1235.5563929556756),160,826.5498388680599,1235.5563929556756,0.19110576923076922
POINT (-10.88658609394809 4100.315455749981),159,-10.88658609394809,4100.315455749981,0.18990384615384615
POINT (-1485.079631677474 5246.9437754904775),159,-1485.079631677474,5246.9437754904775,0.18990384615384615
POINT (-1152.1826440043317 4393.3613513259925),158,-1152.1826440043317,4393.3613513259925,0.18870192307692307
POINT (-1465.5427387857774 1569.4044515907776),157,-1465.5427387857774,1569.4044515907776,0.1875
POINT (-215.912171185645 1670.5131512845362),157,-215.912171185645,1670.5131512845362,0.1875
POINT (-3128.9322678856615 6247.476953414441),157,-3128.9322678856615,6247.476953414441,0.1875
POINT (-1640.5060632669158 1827.2322605665265),157,-1640.5060632669158,1827.2322605665265,0.1875
POINT (-1049.6293260187585 1604.144828574189),157,-1049.6293260187585,1604.144828574189,0.1875
POINT (-531.7479742366899 4435.162139399634),157,-531.7479742366899,4435.162139399634,0.1875
POINT (-630.424336053804 1616.7825564861153),157,-630.424336053804,1616.7825564861153,0.1875
POINT (-2749.5557431284524 6642.233746983073),155,-2749.5557431284524,6642.233746983073,0.18509615384615385
POINT (-4198.80320644447 7303.859475887706),155,-4198.80320644447,7303.859475887706,0.18509615384615385
POINT (-1964.4616540313964 2946.5736131008325),155,-1964.4616540313964,2946.5736131008325,0.18509615384615385
POINT (-1892.5491396449288 2640.7770730539587),155,-1892.5491396449288,2640.7770730539587,0.18509615384615385
POINT (-3696.7963693135443 6829.261878089022),154,-3696.7963693135443,6829.261878089022,0.18389423076923078
POINT (605.8700695260123 1773.0673495314356),154,605.8700695260123,1773.0673495314356,0.18389423076923078
POINT (-1344.839178901843 2659.2021792112823),152,-1344.839178901843,2659.2021792112823,0.1814903846153846
POINT (-1968.9549434241353 3237.614221482247),152,-1968.9549434241353,3237.614221482247,0.1814903846153846
POINT (-3004.8812966369305 6472.233836677023),152,-3004.8812966369305,6472.233836677023,0.1814903846153846
POINT (-1986.4457507085508 2819.8343373115713),152,-1986.4457507085508,2819.8343373115713,0.1814903846153846
POINT (-1764.217904457457 2649.487928171088),152,-1764.217904457457,2649.487928171088,0.1814903846153846
POINT (-1998.398455588451 2731.7705537424886),151,-1998.398455588451,2731.7705537424886,0.18028846153846154
POINT (-1255.9884588153034 2656.5856054895225),151,-1255.9884588153034,2656.5856054895225,0.18028846153846154
POINT (-1675.794761281647 2658.4580181334863),151,-1675.794761281647,2658.4580181334863,0.18028846153846154
POINT (1456.5963763830305 4531.8173119642615),151,1456.5963763830305,4531.8173119642615,0.18028846153846154
POINT (-1966.8295482015806 3148.7571326862876),151,-1966.8295482015806,3148.7571326862876,0.18028846153846154
POINT (-888.4039522622064 4601.370910742981),150,-888.4039522622064,4601.370910742981,0.17908653846153846
POINT (-2030.0560826121252 4621.684503070239),150,-2030.0560826121252,4621.684503070239,0.17908653846153846
POINT (-2005.686894539415 5827.482488232355),149,-2005.686894539415,5827.482488232355,0.1778846153846154
POINT (-4199.132711016929 7338.411972854481),149,-4199.132711016929,7338.411972854481,0.1778846153846154
POINT (-1978.8731334432973 2860.280882730317),148,-1978.8731334432973,2860.280882730317,0.17668269230769232
POINT (-1963.2201206111756 3354.9020360044447),148,-1963.2201206111756,3354.9020360044447,0.17668269230769232
POINT (-2181.275793545357 3133.1936716738865),148,-2181.275793545357,3133.1936716738865,0.17668269230769232
POINT (189.39160441990907 4318.392676825776),148,189.39160441990907,4318.392676825776,0.17668269230769232
POINT (-862.8447987752158 5020.12117307666),147,-862.8447987752158,5020.12117307666,0.17548076923076922
POINT (-859.7213838662244 5439.993099782572),147,-859.7213838662244,5439.993099782572,0.17548076923076922
POINT (1350.3418925721016 3600.404354060877),147,1350.3418925721016,3600.404354060877,0.17548076923076922
POINT (-1517.7284294182639 5798.532689712055),146,-1517.7284294182639,5798.532689712055,0.17427884615384615
POINT (-926.688122437151 4616.502111388859),146,-926.688122437151,4616.502111388859,0.17427884615384615
POINT (-1097.9183712943125 5800.711298208247),146,-1097.9183712943125,5800.711298208247,0.17427884615384615
POINT (-2023.149421369817 2719.7006128487974),145,-2023.149421369817,2719.7006128487974,0.17307692307692307
POINT (-1964.9091877155195 3114.1066031229434),145,-1964.9091877155195,3114.1066031229434,0.17307692307692307
POINT (-3935.1969132364575 6589.060655702245),145,-3935.1969132364575,6589.060655702245,0.17307692307692307
POINT (-1961.63704468485 3366.041051144244),144,-1961.63704468485,3366.041051144244,0.171875
POINT (1341.6102061350086 4482.37795642228),144,1341.6102061350086,4482.37795642228,0.171875
POINT (203.59581375200796 1664.4625490606652),144,203.59581375200796,1664.4625490606652,0.171875
POINT (-269.4213713390231 5296.564017994406),143,-269.4213713390231,5296.564017994406,0.17067307692307693
POINT (-1920.7222970856956 3801.7157915014745),143,-1920.7222970856956,3801.7157915014745,0.17067307692307693
POINT (-1557.7801253280318 1578.6453291111266),142,-1557.7801253280318,1578.6453291111266,0.16947115384615385
POINT (-1636.5398833070856 1919.249409295415),142,-1636.5398833070856,1919.249409295415,0.16947115384615385
POINT (-1142.1623880556635 1598.5964419705945),142,-1142.1623880556635,1598.5964419705945,0.16947115384615385
POINT (-665.356020610003 5385.675985873575),142,-665.356020610003,5385.675985873575,0.16947115384615385
POINT (-4148.020976141068 6831.889890924527),142,-4148.020976141068,6831.889890924527,0.16947115384615385
POINT (-3679.7505924083807 5843.627562439023),141,-3679.7505924083807,5843.627562439023,0.16826923076923078
POINT (-3018.2684834935703 5921.695311814386),140,-3018.2684834935703,5921.695311814386,0.16706730769230768
POINT (-1781.290370408861 2647.655118753116),140,-1781.290370408861,2647.655118753116,0.16706730769230768
POINT (-4266.458631132177 5036.264968656408),139,-4266.458631132177,5036.264968656408,0.1658653846153846
POINT (-1067.3993095225526 1603.079320352066),139,-1067.3993095225526,1603.079320352066,0.1658653846153846
POINT (-3172.3574702360493 6422.39878936183),138,-3172.3574702360493,6422.39878936183,0.16466346153846154
POINT (-1152.2300044801163 4315.150184389265),138,-1152.2300044801163,4315.150184389265,0.16466346153846154
POINT (-3775.7870431102874 5303.742260650621),137,-3775.7870431102874,5303.742260650621,0.16346153846153846
POINT (-3799.0096330631673 5722.517038180511),137,-3799.0096330631673,5722.517038180511,0.16346153846153846
POINT (-3945.2160655311245 5023.95469803422),137,-3945.2160655311245,5023.95469803422,0.16346153846153846
POINT (-1781.1127154406656 5818.1194468055155),136,-1781.1127154406656,5818.1194468055155,0.1622596153846154
POINT (-3914.270974484496 6586.6552332220135),136,-3914.270974484496,6586.6552332220135,0.1622596153846154
POINT (656.4955189778115 1175.025809132529),136,656.4955189778115,1175.025809132529,0.1622596153846154
POINT (371.6712597039229 1664.0965024934635),135,371.6712597039229,1664.0965024934635,0.16105769230769232
POINT (-48.13256090064962 1660.8364790495668),135,-48.13256090064962,1660.8364790495668,0.16105769230769232
POINT (-435.7634373316273 5294.524406145524),134,-435.7634373316273,5294.524406145524,0.15985576923076922
POINT (-4198.879224394219 7311.830867478834),134,-4198.879224394219,7311.830867478834,0.15985576923076922
POINT (1416.5204690832297 3291.305110441908),134,1416.5204690832297,3291.305110441908,0.15985576923076922
POINT (326.0701914505251 1664.5648400949365),134,326.0701914505251,1664.5648400949365,0.15985576923076922
POINT (-4140.99589150723 6746.813576898603),132,-4140.99589150723,6746.813576898603,0.15745192307692307
POINT (-3850.2468129920444 6582.712743032897),132,-3850.2468129920444,6582.712743032897,0.15745192307692307
POINT (-4200.46713771293 7159.877861048409),132,-4200.46713771293,7159.877861048409,0.15745192307692307
POINT (-880.3533676369169 5663.698455408995),132,-880.3533676369169,5663.698455408995,0.15745192307692307
POINT (-3728.4831956809735 6975.030489656952),131,-3728.4831956809735,6975.030489656952,0.15625
POINT (-3645.700941428771 7294.603940090492),131,-3645.700941428771,7294.603940090492,0.15625
POINT (562.4483774340464 1645.9447371943545),131,562.4483774340464,1645.9447371943545,0.15625
POINT (-3165.450171849941 6587.104648532728),131,-3165.450171849941,6587.104648532728,0.15625
POINT (472.3991910475412 4476.158296786445),131,472.3991910475412,4476.158296786445,0.15625
POINT (1665.1410473632304 4060.4702951219006),131,1665.1410473632304,4060.4702951219006,0.15625
POINT (-308.47782410406603 1671.3815220786867),130,-308.47782410406603,1671.3815220786867,0.15504807692307693
POINT (-722.7908757340468 1608.9686501546207),130,-722.7908757340468,1608.9686501546207,0.15504807692307693
POINT (630.057443387326 1593.6485457451095),129,630.057443387326,1593.6485457451095,0.15384615384615385
POINT (143.71651819741092 1663.655572874371),129,143.71651819741092,1663.655572874371,0.15384615384615385
POINT (-2282.976715608316 5833.73823279104),128,-2282.976715608316,5833.73823279104,0.15264423076923078
POINT (-1863.2835168710399 5825.793382962175),128,-1863.2835168710399,5825.793382962175,0.15264423076923078
POINT (-858.458571729879 5422.625770664288),128,-858.458571729879,5422.625770664288,0.15264423076923078
POINT (-1936.790875722566 2639.865064838291),128,-1936.790875722566,2639.865064838291,0.15264423076923078
POINT (1377.9831810574326 3338.7586936934854),128,1377.9831810574326,3338.7586936934854,0.15264423076923078
POINT (-2701.5776656237763 5862.362168388515),128,-2701.5776656237763,5862.362168388515,0.15264423076923078
POINT (-863.0267098595613 5002.707493639765),128,-863.0267098595613,5002.707493639765,0.15264423076923078
POINT (-543.6946650064699 6321.255907892863),128,-543.6946650064699,6321.255907892863,0.15264423076923078
POINT (-1858.57230343092 2641.2837127883254),128,-1858.57230343092,2641.2837127883254,0.15264423076923078
POINT (-4539.982778325261 5000.651401023232),127,-4539.982778325261,5000.651401023232,0.15144230769230768
POINT (-4123.666488988295 5026.783697885753),127,-4123.666488988295,5026.783697885753,0.15144230769230768
POINT (-275.77768783127465 1672.6115278416946),126,-275.77768783127465,1672.6115278416946,0.1502403846153846
POINT (-4199.25885278653 7245.22749458921),126,-4199.25885278653,7245.22749458921,0.1502403846153846
POINT (-93.62982464609273 1663.9738073924925),126,-93.62982464609273,1663.9738073924925,0.1502403846153846
POINT (-3082.7294064158577 5876.108273839296),126,-3082.7294064158577,5876.108273839296,0.1502403846153846
